conversation	sent_id	token_id	token	event1	event2	event3	event4	event5	event6
7	4	13	.	O	O	O	O	O	
7	5	1	That	O	O	O	O	O	
7	5	2	sounds	O	O	O	O	O	
7	5	3	like	O	O	O	O	O	
7	5	4	a	O	O	O	O	O	
7	5	5	good	O	O	O	O	O	
7	5	6	routine	O	O	O	O	O	
7	5	7	.	O	O	O	O	O	
7	5	8	Does	O	O	O	O	O	
7	5	9	it	O	O	O	O	O	
7	5	10	help	O	O	O	O	O	
7	5	11	you	O	O	O	O	O	
7	5	12	feel	O	O	O	O	O	
7	5	13	more	O	O	O	O	O	
7	5	14	comfortable	O	O	O	O	O	
7	5	15	?	O	O	O	O	O	
7	6	1	Yes	O	O	O	O	O	
7	6	2	,	O	O	O	O	O	
7	6	3	it	O	O	O	O	O	
7	6	4	helps	O	O	O	O	O	
7	6	5	me	O	O	O	O	O	
7	6	6	relax	O	O	O	O	O	
7	6	7	and	O	O	O	O	O	
7	6	8	wind	O	O	O	O	O	
7	6	9	down	O	O	O	O	O	
7	6	10	for	O	O	O	O	O	
7	6	11	the	O	O	O	O	O	
7	6	12	night	O	O	O	O	O	
7	6	13	.	O	O	O	O	O	
7	7	1	Is	O	O	O	O	O	
7	7	2	there	O	O	O	O	O	
7	7	3	anything	O	O	O	O	O	
7	7	4	you	O	O	O	O	O	
7	7	5	do	O	O	O	O	O	
7	7	6	to	O	O	O	O	O	
7	7	7	make	O	O	O	O	O	
7	7	8	putting	O	O	O	O	O	
7	7	9	on	O	O	O	O	O	
7	7	10	clothes	O	O	O	O	O	
7	7	11	easier	O	O	O	O	O	
7	7	12	in	O	O	O	O	O	
7	7	13	the	O	O	O	O	O	
7	7	14	morning	O	O	O	O	O	
7	7	15	?	O	O	O	O	O	
7	8	1	I	O	O	O	O	O	
7	8	2	lay	O	O	B-event	O	O	
7	8	3	out	O	O	I-event	O	O	
7	8	4	my	O	O	I-event	O	O	
7	8	5	outfit	O	O	I-event	O	O	
7	8	6	the	O	O	B-time	O	O	
7	8	7	night	O	O	I-time	O	O	
7	8	8	before	O	O	I-time	O	O	
7	8	9	so	O	O	O	O	O	
7	8	10	I	O	O	O	O	O	
7	8	11	can	O	O	O	O	O	
7	8	12	find	O	O	O	O	O	
7	8	13	it	O	O	O	O	O	
7	8	14	easily	O	O	O	O	O	
7	8	15	.	O	O	O	O	O	
7	9	1	That	O	O	O	O	O	
7	9	2	's	O	O	O	O	O	
7	9	3	a	O	O	O	O	O	
7	9	4	smart	O	O	O	O	O	
7	9	5	idea	O	O	O	O	O	
7	9	6	.	O	O	O	O	O	
7	9	7	Do	O	O	O	O	O	
7	9	8	you	O	O	O	O	O	
7	9	9	have	O	O	O	O	O	
7	9	10	a	O	O	O	O	O	
7	9	11	favorite	O	O	O	O	O	
7	9	12	item	O	O	O	O	O	
7	9	13	of	O	O	O	O	O	
7	9	14	clothing	O	O	O	O	O	
7	9	15	you	O	O	O	O	O	
7	9	16	like	O	O	O	O	O	
8	1	1	When	O	O	O	O	O	
8	1	2	do	O	O	O	O	O	
8	1	3	you	O	O	O	O	O	
8	1	4	usually	O	O	O	O	O	
8	1	5	put	O	O	O	O	O	
8	1	6	on	O	O	O	O	O	
8	1	7	your	O	O	O	O	O	
8	1	8	clothes	O	O	O	O	O	
8	1	9	in	O	O	O	O	O	
8	1	10	the	O	O	O	O	O	
8	1	11	morning	O	O	O	O	O	
8	1	12	?	O	O	O	O	O	
8	2	1	Oh	O	O	O	O	O	
8	2	2	,	O	O	O	O	O	
8	2	3	I	O	O	O	O	O	
8	2	4	usually	O	O	O	O	O	
8	2	5	get	O	O	O	O	O	
8	2	6	dressed	B-event	O	O	O	O	
8	2	7	after	B-time	O	O	O	O	
8	2	8	breakfast	I-time	O	O	O	O	
8	2	9	,	O	O	O	O	O	
8	2	10	around	I-time	O	O	O	O	
8	2	11	8	I-time	O	O	O	O	
8	2	12	am	I-time	O	O	O	O	
8	2	13	.	O	O	O	O	O	
8	3	1	Do	O	O	O	O	O	
8	3	2	you	O	O	O	O	O	
8	3	3	need	O	O	O	O	O	
8	3	4	any	O	O	O	O	O	
8	3	5	help	O	O	O	O	O	
8	3	6	while	O	O	O	O	O	
8	3	7	getting	O	O	O	O	O	
8	3	8	dressed	O	B-event	O	O	O	
8	3	9	?	O	O	O	O	O	
8	4	1	Most	O	O	O	O	O	
8	4	2	days	O	O	O	O	O	
8	4	3	,	O	O	O	O	O	
8	4	4	I	O	O	O	O	O	
8	4	5	can	O	O	O	O	O	
8	4	6	manage	O	O	O	O	O	
8	4	7	by	O	O	O	O	O	
8	4	8	myself	O	O	O	O	O	
8	4	9	.	O	O	O	O	O	
8	4	10	But	O	O	O	O	O	
8	4	11	sometimes	O	O	O	O	O	
8	4	12	,	O	O	O	O	O	
8	4	13	my	O	O	O	O	O	
8	4	14	daughter	O	B-participants	O	O	O	
8	4	15	helps	O	I-participants	O	O	O	
8	4	16	.	O	O	O	O	O	
8	5	1	That	O	O	O	O	O	
8	5	2	's	O	O	O	O	O	
8	5	3	nice	O	O	O	O	O	
8	5	4	of	O	O	O	O	O	
8	5	5	her	O	O	O	O	O	
8	5	6	.	O	O	O	O	O	
8	5	7	What	O	O	O	O	O	
8	5	8	's	O	O	O	O	O	
8	5	9	your	O	O	O	O	O	
8	5	10	favorite	O	O	O	O	O	
8	5	11	clothing	O	O	O	O	O	
8	5	12	to	O	O	O	O	O	
8	5	13	wear	O	O	O	O	O	
8	5	14	?	O	O	O	O	O	
8	6	1	I	O	O	O	O	O	
8	6	2	love	O	O	O	O	O	
8	6	3	wearing	O	O	O	O	O	
8	6	4	my	O	O	O	O	O	
8	6	5	cozy	O	O	O	O	O	
8	6	6	sweater	O	O	O	O	O	
8	6	7	and	O	O	O	O	O	
8	6	8	comfortable	O	O	O	O	O	
8	6	9	pants	O	O	O	O	O	
8	6	10	.	O	O	O	O	O	
8	7	1	Sounds	O	O	O	O	O	
8	7	2	comfortable	O	O	O	O	O	
8	7	3	!	O	O	O	O	O	
8	7	4	When	O	O	O	O	O	
8	7	5	do	O	O	O	O	O	
8	7	6	you	O	O	O	O	O	
8	7	7	usually	O	O	O	O	O	
8	7	8	change	O	O	O	O	O	
8	7	9	into	O	O	O	O	O	
8	7	10	your	O	O	O	O	O	
8	7	11	pajamas	O	O	O	O	O	
8	7	12	?	O	O	O	O	O	
8	8	1	I	O	O	O	O	O	
8	8	2	change	O	O	B-event	O	O	
8	8	3	into	O	O	I-event	O	O	
8	8	4	my	O	O	I-event	O	O	
8	8	5	pajamas	O	O	I-event	O	O	
8	8	6	every	O	O	I-event	O	O	
8	8	7	night	O	O	B-time	O	O	
8	8	8	before	O	O	I-time	O	O	
8	8	9	bedtime	O	O	I-time	O	O	
8	8	10	.	O	O	I-time	O	O	
8	9	1	It	O	O	O	O	O	
8	9	2	must	O	O	O	O	O	
8	9	3	feel	O	O	O	O	O	
8	9	4	good	O	O	O	O	O	
8	9	5	to	O	O	O	O	O	
8	9	6	get	O	O	O	O	O	
8	9	7	into	O	O	O	O	O	
8	9	8	comfortable	O	O	O	O	O	
8	9	9	sleepwear	O	O	O	O	O	
8	9	10	.	O	O	O	O	O	
9	1	1	When	O	O	O	O	O	
9	1	2	do	O	O	O	O	O	
9	1	3	you	O	O	O	O	O	
9	1	4	usually	O	O	O	O	O	
9	1	5	put	B-event	O	O	O	O	
9	1	6	on	O	O	O	O	O	
9	1	7	your	O	O	O	O	O	
9	1	8	clothes	I-event	O	O	O	O	
9	1	9	during	O	O	O	O	O	
9	1	10	the	O	O	O	O	O	
9	1	11	day	O	O	O	O	O	
9	1	12	?	O	O	O	O	O	
9	2	1	I	B-participants	O	O	O	O	
9	2	2	usually	O	O	O	O	O	
9	2	3	put	O	O	O	O	O	
9	2	4	on	O	O	O	O	O	
9	2	5	clothes	O	O	O	O	O	
9	2	6	in	B-time	O	O	O	O	
9	2	7	the	I-time	O	O	O	O	
9	2	8	morning	I-time	O	O	O	O	
9	2	9	before	I-time	O	O	O	O	
9	2	10	breakfast	I-time	O	O	O	O	
9	2	11	.	O	O	O	O	O	
9	3	1	How	O	O	O	O	O	
9	3	2	about	O	O	O	O	O	
9	3	3	taking	O	B-event	O	O	O	
9	3	4	off	O	O	O	O	O	
9	3	5	your	O	O	O	O	O	
9	3	6	clothes	O	I-event	O	O	O	
9	3	7	?	O	O	O	O	O	
9	3	8	When	O	O	O	O	O	
9	3	9	does	O	O	O	O	O	
9	3	10	that	O	O	O	O	O	
9	3	11	happen	O	O	O	O	O	
9	3	12	?	O	O	O	O	O	
9	4	1	I	O	B-participants	O	O	O	
9	4	2	take	O	O	O	O	O	
9	4	3	off	O	O	O	O	O	
9	4	4	my	O	O	O	O	O	
9	4	5	clothes	O	O	O	O	O	
9	4	6	before	O	B-time	O	O	O	
9	4	7	going	O	I-time	O	O	O	
9	4	8	to	O	I-time	O	O	O	
9	4	9	bed	O	I-time	O	O	O	
9	4	10	at	O	I-time	O	O	O	
9	4	11	night	O	I-time	O	O	O	
9	4	12	.	O	O	O	O	O	
9	5	1	Do	O	O	O	O	O	
9	5	2	you	O	O	O	O	O	
9	5	3	find	O	O	O	O	O	
9	5	4	it	O	O	O	O	O	
9	5	5	easy	O	O	O	O	O	
9	5	6	to	O	O	O	O	O	
9	5	7	put	O	O	B-event	O	O	
9	5	8	on	O	O	O	O	O	
9	5	9	your	O	O	O	O	O	
9	5	10	clothes	O	O	I-event	O	O	
9	5	11	on	O	O	O	O	O	
9	5	12	your	O	O	O	O	O	
9	5	13	own	O	O	O	O	O	
9	5	14	?	O	O	O	O	O	
9	6	1	Yes	O	O	O	O	O	
9	6	2	,	O	O	O	O	O	
9	6	3	I	O	O	B-participants	O	O	
9	6	4	can	O	O	O	O	O	
9	6	5	still	O	O	O	O	O	
9	6	6	manage	O	O	O	O	O	
9	6	7	to	O	O	O	O	O	
9	6	8	put	O	O	O	O	O	
9	6	9	on	O	O	O	O	O	
9	6	10	my	O	O	O	O	O	
9	6	11	clothes	O	O	O	O	O	
9	6	12	without	O	O	O	O	O	
9	6	13	help	O	O	O	O	O	
9	6	14	.	O	O	O	O	O	
9	7	1	That	O	O	O	O	O	
9	7	2	's	O	O	O	O	O	
9	7	3	great	O	O	O	O	O	
9	7	4	.	O	O	O	O	O	
9	7	5	And	O	O	O	O	O	
9	7	6	what	O	O	O	O	O	
9	7	7	about	O	O	O	O	O	
9	7	8	taking	O	O	O	B-event	O	
9	7	9	off	O	O	O	O	O	
9	7	10	your	O	O	O	O	O	
9	7	11	clothes	O	O	O	I-event	O	
9	7	12	by	O	O	O	O	O	
9	7	13	yourself	O	O	O	O	O	
9	7	14	?	O	O	O	O	O	
9	8	1	Taking	O	O	O	O	O	
9	8	2	off	O	O	O	O	O	
9	8	3	clothes	O	O	O	O	O	
9	8	4	is	O	O	O	O	O	
9	8	5	a	O	O	O	O	O	
9	8	6	bit	O	O	O	O	O	
9	8	7	more	O	O	O	O	O	
9	8	8	challenging	O	O	O	O	O	
9	8	9	,	O	O	O	O	O	
9	8	10	sometimes	O	O	O	O	O	
9	8	11	I	O	O	O	B-participants	O	
9	8	12	need	O	O	O	O	O	
9	8	13	assistance	O	O	O	O	O	
9	8	14	with	O	O	O	O	O	
9	8	15	that	O	O	O	O	O	
9	8	16	.	O	O	O	O	O	
9	9	1	It	O	O	O	O	O	
9	9	2	's	O	O	O	O	O	
9	9	3	completely	O	O	O	O	O	
9	9	4	okay	O	O	O	O	O	
9	9	5	to	O	O	O	O	O	
9	9	6	ask	O	O	O	O	O	
9	9	7	for	O	O	O	O	O	
9	9	8	help	O	O	O	O	O	
9	9	9	when	O	O	O	O	O	
9	9	10	you	O	O	O	O	O	
9	9	11	need	O	O	O	O	O	
9	9	12	it	O	O	O	O	O	
9	9	13	.	O	O	O	O	O	
9	9	14	Taking	O	O	O	O	O	
9	9	15	care	O	O	O	O	O	
9	9	16	of	O	O	O	O	O	
9	9	17	yourself	O	O	O	O	O	
9	9	18	is	O	O	O	O	O	
9	9	19	important	O	O	O	O	O	
9	9	20	.	O	O	O	O	O	
10	1	1	Do	O	O	O	O	O	
10	1	2	you	O	O	O	O	O	
10	1	3	have	O	O	O	O	O	
10	1	4	a	O	O	O	O	O	
10	1	5	routine	O	O	O	O	O	
10	1	6	for	O	O	O	O	O	
10	1	7	getting	O	O	O	O	O	
10	1	8	dressed	B-event	O	O	O	O	
10	1	9	every	B-time	O	O	O	O	
10	1	10	morning	I-time	O	O	O	O	
10	1	11	?	O	O	O	O	O	
10	2	1	Yes	O	O	O	O	O	
10	2	2	,	O	O	O	O	O	
10	2	3	I	O	O	O	O	O	
10	2	4	usually	B-participants	O	O	O	O	
10	2	5	get	O	O	O	O	O	
10	2	6	dressed	O	O	O	O	O	
10	2	7	right	O	O	O	O	O	
10	2	8	after	O	O	O	O	O	
10	2	9	I	O	O	O	O	O	
10	2	10	brush	O	B-event	O	O	O	
10	2	11	my	O	I-event	O	O	O	
10	2	12	teeth	O	I-event	O	O	O	
10	2	13	.	O	O	O	O	O	
10	3	1	How	O	O	O	O	O	
10	3	2	do	O	O	O	O	O	
10	3	3	you	O	O	O	O	O	
10	3	4	decide	O	O	O	O	O	
10	3	5	what	O	O	O	O	O	
10	3	6	to	O	O	O	O	O	
10	3	7	wear	O	O	O	O	O	
10	3	8	each	O	O	O	O	O	
10	3	9	day	O	O	O	O	O	
10	3	10	?	O	O	O	O	O	
10	4	1	I	O	O	B-participants	O	O	
10	4	2	check	O	O	B-event	O	O	
10	4	3	the	O	O	I-event	O	O	
10	4	4	weather	O	O	I-event	O	O	
10	4	5	forecast	O	O	I-event	O	O	
10	4	6	and	O	O	O	O	O	
10	4	7	then	O	O	O	O	O	
10	4	8	pick	O	O	O	B-event	O	
10	4	9	out	O	O	O	I-event	O	
10	4	10	my	O	O	O	I-event	O	
10	4	11	outfit	O	O	O	I-event	O	
10	4	12	accordingly	O	O	O	O	O	
10	4	13	.	O	O	O	O	O	
10	5	1	Do	O	O	O	O	O	
10	5	2	you	O	O	O	O	O	
10	5	3	find	O	O	O	O	O	
10	5	4	getting	O	O	O	O	O	
10	5	5	dressed	O	O	O	O	O	
10	5	6	challenging	O	O	O	O	O	
10	5	7	at	O	O	O	O	O	
10	5	8	all	O	O	O	O	O	
10	5	9	?	O	O	O	O	O	
10	6	1	Sometimes	O	O	O	O	O	
10	6	2	,	O	O	O	O	O	
10	6	3	reaching	O	O	O	O	O	
10	6	4	my	O	O	O	O	O	
10	6	5	socks	O	O	O	O	O	
10	6	6	can	O	O	O	O	O	
10	6	7	be	O	O	O	O	O	
10	6	8	a	O	O	O	O	O	
10	6	9	bit	O	O	O	O	O	
10	6	10	difficult	O	O	O	O	O	
10	6	11	due	O	O	O	O	O	
10	6	12	to	O	O	O	O	O	
10	6	13	my	O	O	O	O	O	
10	6	14	back	O	O	O	O	O	
10	6	15	pain	O	O	O	O	O	
10	6	16	.	O	O	O	O	O	
10	7	1	Have	O	O	O	O	O	
10	7	2	you	O	O	O	O	O	
10	7	3	considered	O	O	O	O	O	
10	7	4	any	O	O	O	O	O	
10	7	5	solutions	O	O	O	O	O	
10	7	6	for	O	O	O	O	O	
10	7	7	this	O	O	O	O	O	
10	7	8	challenge	O	O	O	O	O	
10	7	9	?	O	O	O	O	O	
10	8	1	I	O	O	O	O	B-participants	
10	8	2	've	O	O	O	O	O	
10	8	3	started	O	O	O	O	O	
10	8	4	using	O	O	O	O	B-event	
10	8	5	a	O	O	O	O	I-event	
10	8	6	long	O	O	O	O	I-event	
10	8	7	-	O	O	O	O	I-event	
10	8	8	handle	O	O	O	O	I-event	
10	8	9	shoehorn	O	O	O	O	I-event	
10	8	10	to	O	O	O	O	O	
10	8	11	help	O	O	O	O	O	
10	8	12	reach	O	O	O	O	O	
10	8	13	my	O	O	O	O	O	
10	8	14	feet	O	O	O	O	O	
10	8	15	comfortably	O	O	O	O	O	
10	8	16	.	O	O	O	O	O	
10	9	1	That	O	O	O	O	O	
10	9	2	sounds	O	O	O	O	O	
10	9	3	like	O	O	O	O	O	
10	9	4	a	O	O	O	O	O	
10	9	5	great	O	O	O	O	O	
10	9	6	idea	O	O	O	O	O	
10	9	7	to	O	O	O	O	O	
10	9	8	make	O	O	O	O	O	
10	9	9	getting	O	O	O	O	O	
10	9	10	dressed	O	O	O	O	O	
10	9	11	easier	O	O	O	O	O	
10	9	12	!	O	O	O	O	O	
11	1	1	When	O	O	O	O	O	
11	1	2	do	O	O	O	O	O	
11	1	3	you	O	O	O	O	O	
11	1	4	usually	O	O	O	O	O	
11	1	5	put	O	O	O	O	O	
11	1	6	on	O	O	O	O	O	
11	1	7	your	O	O	O	O	O	
11	1	8	daily	O	O	O	O	O	
11	1	9	clothing	O	O	O	O	O	
11	1	10	?	O	O	O	O	O	
11	2	1	I	B-participants	O	O	O	O	
11	2	2	put	B-event	O	O	O	O	
11	2	3	on	I-event	O	O	O	O	
11	2	4	my	I-event	O	O	O	O	
11	2	5	clothes	I-event	O	O	O	O	
11	2	6	first	B-time	O	O	O	O	
11	2	7	thing	I-time	O	O	O	O	
11	2	8	in	I-time	O	O	O	O	
11	2	9	the	I-time	O	O	O	O	
11	2	10	morning	I-time	O	O	O	O	
11	2	11	after	I-time	O	O	O	O	
11	2	12	I	I-time	O	O	O	O	
11	2	13	wake	I-time	O	O	O	O	
11	2	14	up	I-time	O	O	O	O	
11	2	15	.	O	O	O	O	O	
11	3	1	Do	O	O	O	O	O	
11	3	2	you	O	O	O	O	O	
11	3	3	have	O	O	O	O	O	
11	3	4	a	O	O	O	O	O	
11	3	5	routine	O	O	O	O	O	
11	3	6	for	O	O	O	O	O	
11	3	7	dressing	O	O	O	O	O	
11	3	8	up	O	O	O	O	O	
11	3	9	?	O	O	O	O	O	
11	4	1	Yes	O	O	O	O	O	
11	4	2	,	O	O	O	O	O	
11	4	3	I	O	B-participants	O	O	O	
11	4	4	like	O	O	O	O	O	
11	4	5	to	O	O	O	O	O	
11	4	6	lay	O	B-event	O	O	O	
11	4	7	out	O	I-event	O	O	O	
11	4	8	my	O	I-event	O	O	O	
11	4	9	clothes	O	I-event	O	O	O	
11	4	10	the	O	B-time	O	O	O	
11	4	11	night	O	I-time	O	O	O	
11	4	12	before	O	I-time	O	O	O	
11	4	13	to	O	O	O	O	O	
11	4	14	save	O	O	O	O	O	
11	4	15	time	O	O	O	O	O	
11	4	16	.	O	O	O	O	O	
11	5	1	How	O	O	O	O	O	
11	5	2	about	O	O	O	O	O	
11	5	3	taking	O	O	O	O	O	
11	5	4	off	O	O	O	O	O	
11	5	5	your	O	O	O	O	O	
11	5	6	clothing	O	O	O	O	O	
11	5	7	at	O	O	O	O	O	
11	5	8	the	O	O	O	O	O	
11	5	9	end	O	O	O	O	O	
11	5	10	of	O	O	O	O	O	
11	5	11	the	O	O	O	O	O	
11	5	12	day	O	O	O	O	O	
11	5	13	?	O	O	O	O	O	
11	6	1	I	O	O	B-participants	O	O	
11	6	2	usually	O	O	O	O	O	
11	6	3	take	O	O	B-event	O	O	
11	6	4	off	O	O	I-event	O	O	
11	6	5	my	O	O	I-event	O	O	
11	6	6	clothes	O	O	I-event	O	O	
11	6	7	before	O	O	B-time	O	O	
11	6	8	going	O	O	I-time	O	O	
11	6	9	to	O	O	I-time	O	O	
11	6	10	bed	O	O	I-time	O	O	
11	6	11	.	O	O	O	O	O	
11	7	1	And	O	O	O	O	O	
11	7	2	how	O	O	O	O	O	
11	7	3	do	O	O	O	O	O	
11	7	4	you	O	O	O	O	O	
11	7	5	feel	O	O	O	O	O	
11	7	6	once	O	O	O	O	O	
11	7	7	you	O	O	O	O	O	
11	7	8	change	O	O	O	O	O	
11	7	9	into	O	O	O	O	O	
11	7	10	your	O	O	O	O	O	
11	7	11	pajamas	O	O	O	O	O	
11	7	12	?	O	O	O	O	O	
11	8	1	Changing	O	O	O	B-event	O	
11	8	2	into	O	O	O	I-event	O	
11	8	3	my	O	O	O	I-event	O	
11	8	4	pajamas	O	O	O	I-event	O	
11	8	5	helps	O	O	O	O	O	
11	8	6	me	O	O	O	O	O	
11	8	7	relax	O	O	O	O	O	
11	8	8	and	O	O	O	O	O	
11	8	9	unwind	O	O	O	O	O	
11	8	10	.	O	O	O	O	O	
11	9	1	It	O	O	O	O	O	
11	9	2	's	O	O	O	O	O	
11	9	3	great	O	O	O	O	O	
11	9	4	that	O	O	O	O	O	
11	9	5	you	O	O	O	O	O	
11	9	6	have	O	O	O	O	O	
11	9	7	a	O	O	O	O	O	
11	9	8	routine	O	O	O	O	O	
11	9	9	for	O	O	O	O	O	
11	9	10	caring	O	O	O	O	O	
11	9	11	for	O	O	O	O	O	
11	9	12	yourself	O	O	O	O	O	
11	9	13	.	O	O	O	O	O	
12	1	1	How	O	O	O	O	O	
12	1	2	often	O	O	O	O	O	
12	1	3	do	O	O	O	O	O	
12	1	4	you	O	O	O	O	O	
12	1	5	need	O	O	O	O	O	
12	1	6	help	O	O	O	O	O	
12	1	7	putting	B-event	O	O	O	O	
12	1	8	on	I-event	O	O	O	O	
12	1	9	your	I-event	O	O	O	O	
12	1	10	clothes	I-event	O	O	O	O	
12	1	11	?	O	O	O	O	O	
12	2	1	Every	B-time	O	O	O	O	
12	2	2	morning	I-time	O	O	O	O	
12	2	3	when	I-time	O	O	O	O	
12	2	4	I	I-time	O	O	O	O	
12	2	5	wake	I-time	O	O	O	O	
12	2	6	up	I-time	O	O	O	O	
12	2	7	,	O	O	O	O	O	
12	2	8	I	O	O	O	O	O	
12	2	9	need	O	O	O	O	O	
12	2	10	assistance	O	O	O	O	O	
12	2	11	.	O	O	O	O	O	
12	3	1	Do	O	O	O	O	O	
12	3	2	you	O	O	O	O	O	
12	3	3	have	O	O	O	O	O	
12	3	4	a	O	O	O	O	O	
12	3	5	routine	O	O	O	O	O	
12	3	6	for	O	O	O	O	O	
12	3	7	getting	O	B-event	O	O	O	
12	3	8	dressed	O	I-event	O	O	O	
12	3	9	?	O	I-event	O	O	O	
12	4	1	Yes	O	O	O	O	O	
12	4	2	,	O	O	O	O	O	
12	4	3	my	O	O	O	O	O	
12	4	4	caregiver	O	B-participants	O	O	O	
12	4	5	comes	O	I-participants	O	O	O	
12	4	6	to	O	O	O	O	O	
12	4	7	help	O	O	O	O	O	
12	4	8	me	O	O	O	O	O	
12	4	9	pick	O	O	O	O	O	
12	4	10	out	O	O	O	O	O	
12	4	11	my	O	O	O	O	O	
12	4	12	clothes	O	O	O	O	O	
12	4	13	.	O	O	O	O	O	
12	5	1	When	O	O	O	O	O	
12	5	2	do	O	O	O	O	O	
12	5	3	you	O	O	O	O	O	
12	5	4	change	O	O	B-event	O	O	
12	5	5	into	O	O	I-event	O	O	
12	5	6	your	O	O	I-event	O	O	
12	5	7	pajamas	O	O	I-event	O	O	
12	5	8	?	O	O	O	O	O	
12	6	1	Every	O	O	B-time	O	O	
12	6	2	evening	O	O	I-time	O	O	
12	6	3	before	O	O	I-time	O	O	
12	6	4	going	O	O	I-time	O	O	
12	6	5	to	O	O	I-time	O	O	
12	6	6	bed	O	O	I-time	O	O	
12	6	7	,	O	O	I-time	O	O	
12	6	8	I	O	O	O	O	O	
12	6	9	change	O	O	O	O	O	
12	6	10	into	O	O	O	O	O	
12	6	11	my	O	O	O	O	O	
12	6	12	pajamas	O	O	O	O	O	
12	6	13	.	O	O	O	O	O	
12	7	1	How	O	O	O	O	O	
12	7	2	do	O	O	O	O	O	
12	7	3	you	O	O	O	O	O	
12	7	4	feel	O	O	O	O	O	
12	7	5	about	O	O	O	O	O	
12	7	6	getting	O	O	O	O	O	
12	7	7	help	O	O	O	O	O	
12	7	8	with	O	O	O	O	O	
12	7	9	dressing	O	O	O	O	O	
12	7	10	?	O	O	O	O	O	
12	8	1	I	O	O	O	O	O	
12	8	2	appreciate	O	O	O	O	O	
12	8	3	the	O	O	O	O	O	
12	8	4	help	O	O	O	O	O	
12	8	5	as	O	O	O	O	O	
12	8	6	it	O	O	O	O	O	
12	8	7	makes	O	O	O	O	O	
12	8	8	my	O	O	O	O	O	
12	8	9	day	O	O	O	O	O	
12	8	10	easier	O	O	O	O	O	
12	8	11	.	O	O	O	O	O	
12	9	1	It	O	O	O	O	O	
12	9	2	's	O	O	O	O	O	
12	9	3	great	O	O	O	O	O	
12	9	4	that	O	O	O	O	O	
12	9	5	you	O	O	O	O	O	
12	9	6	have	O	O	O	O	O	
12	9	7	support	O	O	O	O	O	
12	9	8	for	O	O	O	O	O	
12	9	9	these	O	O	O	O	O	
12	9	10	tasks	O	O	O	O	O	
12	9	11	.	O	O	O	O	O	
13	1	1	How	O	O	O	O	O	
13	1	2	do	O	O	O	O	O	
13	1	3	you	O	O	O	O	O	
13	1	4	usually	O	O	O	O	O	
13	1	5	manage	O	O	O	O	O	
13	1	6	putting	B-event	O	O	O	O	
13	1	7	on	I-event	O	O	O	O	
13	1	8	your	I-event	O	O	O	O	
13	1	9	clothes	I-event	O	O	O	O	
13	1	10	in	B-time	O	O	O	O	
13	1	11	the	I-time	O	O	O	O	
13	1	12	morning	I-time	O	O	O	O	
13	1	13	?	O	O	O	O	O	
13	2	1	I	O	O	O	O	O	
13	2	2	usually	O	O	O	O	O	
13	2	3	sit	O	O	O	O	O	
13	2	4	on	O	O	O	O	O	
13	2	5	the	B-place	O	O	O	O	
13	2	6	edge	I-place	O	O	O	O	
13	2	7	of	I-place	O	O	O	O	
13	2	8	my	I-place	O	O	O	O	
13	2	9	bed	I-place	O	O	O	O	
13	2	10	and	O	O	O	O	O	
13	2	11	put	O	O	O	O	O	
13	2	12	on	O	O	O	O	O	
13	2	13	one	O	O	O	O	O	
13	2	14	piece	O	O	O	O	O	
13	2	15	at	O	O	O	O	O	
13	2	16	a	O	O	O	O	O	
13	2	17	time	O	O	O	O	O	
13	2	18	.	O	O	O	O	O	
13	3	1	Do	O	O	O	O	O	
13	3	2	you	O	O	O	O	O	
13	3	3	have	O	O	O	O	O	
13	3	4	a	O	O	O	O	O	
13	3	5	particular	O	O	O	O	O	
13	3	6	routine	O	O	O	O	O	
13	3	7	for	O	O	O	O	O	
13	3	8	taking	O	B-event	O	O	O	
13	3	9	off	O	I-event	O	O	O	
13	3	10	your	O	I-event	O	O	O	
13	3	11	clothes	O	I-event	O	O	O	
13	3	12	in	O	O	O	O	O	
13	3	13	the	O	B-time	O	O	O	
13	3	14	evening	O	I-time	O	O	O	
13	3	15	?	O	O	O	O	O	
13	4	1	Yes	O	O	O	O	O	
13	4	2	,	O	O	O	O	O	
13	4	3	I	O	O	O	O	O	
13	4	4	always	O	O	O	O	O	
13	4	5	start	O	O	O	O	O	
13	4	6	by	O	O	O	O	O	
13	4	7	taking	O	O	O	O	O	
13	4	8	off	O	O	O	O	O	
13	4	9	my	O	O	O	O	O	
13	4	10	cardigan	O	O	O	O	O	
13	4	11	first	O	O	O	O	O	
13	4	12	,	O	O	O	O	O	
13	4	13	then	O	O	O	O	O	
13	4	14	move	O	O	O	O	O	
13	4	15	to	O	O	O	O	O	
13	4	16	the	O	O	O	O	O	
13	4	17	rest	O	O	O	O	O	
13	4	18	.	O	O	O	O	O	
13	5	1	Sounds	O	O	O	O	O	
13	5	2	like	O	O	O	O	O	
13	5	3	you	O	O	O	O	O	
13	5	4	have	O	O	O	O	O	
13	5	5	a	O	O	O	O	O	
13	5	6	good	O	O	O	O	O	
13	5	7	process	O	O	O	O	O	
13	5	8	in	O	O	O	O	O	
13	5	9	place	O	O	O	O	O	
13	5	10	for	O	O	O	O	O	
13	5	11	both	O	O	O	O	O	
13	5	12	morning	O	O	O	O	O	
13	5	13	and	O	O	O	O	O	
13	5	14	evening	O	O	O	O	O	
13	5	15	routines	O	O	O	O	O	
13	5	16	.	O	O	O	O	O	
