conversation	sent_id	token_id	token	event1	event2	event3	event4	event5	event6	event7
7	6	9	meal	O	O	I-time	O	O		
7	6	10	.	O	O	O	O	O		
7	7	1	And	O	O	O	O	O		
7	7	2	how	O	O	O	O	O		
7	7	3	often	O	O	O	O	O		
7	7	4	do	O	O	O	O	O		
7	7	5	you	O	O	O	O	O		
7	7	6	wash	O	O	O	O	O		
7	7	7	your	O	O	O	O	O		
7	7	8	face	O	O	O	O	O		
7	7	9	?	O	O	O	O	O		
7	8	1	I	O	O	O	B-participants	O		
7	8	2	wash	O	O	O	B-event	O		
7	8	3	my	O	O	O	I-event	O		
7	8	4	face	O	O	O	I-event	O		
7	8	5	twice	O	O	O	I-event	O		
7	8	6	a	O	O	O	I-time	O		
7	8	7	day	O	O	O	I-time	O		
7	8	8	,	O	O	O	I-time	O		
7	8	9	in	O	O	O	I-time	O		
7	8	10	the	O	O	O	I-time	O		
7	8	11	morning	O	O	O	I-time	O		
7	8	12	and	O	O	O	I-time	O		
7	8	13	before	O	O	O	I-time	O		
7	8	14	bed	O	O	O	I-time	O		
7	8	15	.	O	O	O	I-time	O		
7	9	1	That	O	O	O	O	O		
7	9	2	's	O	O	O	O	O		
7	9	3	good	O	O	O	O	O		
7	9	4	to	O	O	O	O	O		
7	9	5	hear	O	O	O	O	O		
7	9	6	.	O	O	O	O	O		
7	9	7	How	O	O	O	O	O		
7	9	8	about	O	O	O	O	O		
7	9	9	washing	O	O	O	O	O		
7	9	10	your	O	O	O	O	O		
7	9	11	feet	O	O	O	O	O		
7	9	12	?	O	O	O	O	O		
7	10	1	I	O	O	O	O	B-participants		
7	10	2	wash	O	O	O	O	B-event		
7	10	3	my	O	O	O	O	I-event		
7	10	4	feet	O	O	O	O	I-event		
7	10	5	every	O	O	O	O	I-event		
7	10	6	time	O	O	O	O	I-time		
7	10	7	after	O	O	O	O	I-time		
7	10	8	I	O	O	O	O	I-time		
7	10	9	come	O	O	O	O	I-time		
7	10	10	back	O	O	O	O	I-time		
7	10	11	home	O	O	O	O	I-time		
7	10	12	if	O	O	O	O	I-time		
7	10	13	I	O	O	O	O	I-time		
7	10	14	've	O	O	O	O	I-time		
7	10	15	been	O	O	O	O	I-time		
7	10	16	wearing	O	O	O	O	I-time		
7	10	17	shoes	O	O	O	O	I-time		
7	10	18	all	O	O	O	O	I-time		
7	10	19	day	O	O	O	O	I-time		
7	10	20	.	O	O	O	O	I-time		
8	1	1	How	O	O	O	O	O		
8	1	2	do	O	O	O	O	O		
8	1	3	you	O	O	O	O	O		
8	1	4	usually	O	O	O	O	O		
8	1	5	start	O	O	O	O	O		
8	1	6	your	O	O	O	O	O		
8	1	7	day	O	O	O	O	O		
8	1	8	?	O	O	O	O	O		
8	2	1	I	O	O	O	O	O		
8	2	2	start	O	O	O	O	O		
8	2	3	by	O	O	O	O	O		
8	2	4	washing	B-event	O	O	O	O		
8	2	5	my	I-event	O	O	O	O		
8	2	6	hands	I-event	O	O	O	O		
8	2	7	and	I-event	O	O	O	O		
8	2	8	face	I-event	O	O	O	O		
8	2	9	in	B-time	O	O	O	O		
8	2	10	the	I-time	O	O	O	O		
8	2	11	morning	I-time	O	O	O	O		
8	2	12	.	O	O	O	O	O		
8	3	1	When	O	O	O	O	O		
8	3	2	do	O	O	O	O	O		
8	3	3	you	O	O	O	O	O		
8	3	4	bathe	O	O	O	O	O		
8	3	5	or	O	O	O	O	O		
8	3	6	shower	O	O	O	O	O		
8	3	7	?	O	O	O	O	O		
8	4	1	I	O	O	O	O	O		
8	4	2	prefer	O	O	O	O	O		
8	4	3	showering	O	B-event	O	O	O		
8	4	4	in	O	B-time	O	O	O		
8	4	5	the	O	I-time	O	O	O		
8	4	6	evening	O	I-time	O	O	O		
8	4	7	before	O	I-time	O	O	O		
8	4	8	bed	O	I-time	O	O	O		
8	4	9	.	O	O	O	O	O		
8	5	1	How	O	O	O	O	O		
8	5	2	do	O	O	O	O	O		
8	5	3	you	O	O	O	O	O		
8	5	4	ensure	O	O	O	O	O		
8	5	5	good	O	O	O	O	O		
8	5	6	hygiene	O	O	O	O	O		
8	5	7	for	O	O	O	O	O		
8	5	8	your	O	O	O	O	O		
8	5	9	feet	O	O	O	O	O		
8	5	10	?	O	O	O	O	O		
8	6	1	I	O	O	O	O	O		
8	6	2	wash	O	O	B-event	O	O		
8	6	3	my	O	O	I-event	O	O		
8	6	4	feet	O	O	I-event	O	O		
8	6	5	thoroughly	O	O	I-event	O	O		
8	6	6	every	O	O	B-time	O	O		
8	6	7	night	O	O	I-time	O	O		
8	6	8	.	O	O	O	O	O		
8	7	1	How	O	O	O	O	O		
8	7	2	is	O	O	O	O	O		
8	7	3	your	O	O	O	O	O		
8	7	4	hair	O	O	O	O	O		
8	7	5	-	O	O	O	O	O		
8	7	6	care	O	O	O	O	O		
8	7	7	routine	O	O	O	O	O		
8	7	8	like	O	O	O	O	O		
8	7	9	?	O	O	O	O	O		
8	8	1	I	O	O	O	O	O		
8	8	2	shampoo	O	O	O	B-event	O		
8	8	3	my	O	O	O	I-event	O		
8	8	4	hair	O	O	O	I-event	O		
8	8	5	twice	O	O	O	B-time	O		
8	8	6	a	O	O	O	I-time	O		
8	8	7	week	O	O	O	I-time	O		
8	8	8	.	O	O	O	O	O		
8	9	1	Do	O	O	O	O	O		
8	9	2	you	O	O	O	O	O		
8	9	3	make	O	O	O	O	O		
8	9	4	sure	O	O	O	O	O		
8	9	5	to	O	O	O	O	O		
8	9	6	eat	O	O	O	O	O		
8	9	7	healthily	O	O	O	O	O		
8	9	8	and	O	O	O	O	O		
8	9	9	stay	O	O	O	O	O		
8	9	10	hydrated	O	O	O	O	O		
8	9	11	?	O	O	O	O	O		
8	10	1	Yes	O	O	O	O	O		
8	10	2	,	O	O	O	O	O		
8	10	3	I	O	O	O	O	O		
8	10	4	have	O	O	O	O	B-event		
8	10	5	regular	O	O	O	O	I-event		
8	10	6	meals	O	O	O	O	I-event		
8	10	7	and	O	O	O	O	I-event		
8	10	8	drink	O	O	O	O	I-event		
8	10	9	plenty	O	O	O	O	I-event		
8	10	10	of	O	O	O	O	I-event		
8	10	11	water	O	O	O	O	I-event		
8	10	12	during	O	O	O	O	B-time		
8	10	13	the	O	O	O	O	I-time		
8	10	14	day	O	O	O	O	I-time		
8	10	15	.	O	O	O	O	O		
9	1	1	How	O	O	O	O	O		
9	1	2	do	O	O	O	O	O		
9	1	3	you	O	O	O	O	O		
9	1	4	usually	O	O	O	O	O		
9	1	5	start	O	O	O	O	O		
9	1	6	your	O	O	O	O	O		
9	1	7	day	O	O	O	O	O		
9	1	8	with	O	O	O	O	O		
9	1	9	self	O	O	O	O	O		
9	1	10	-	O	O	O	O	O		
9	1	11	care	O	O	O	O	O		
9	1	12	activities	O	O	O	O	O		
9	1	13	?	O	O	O	O	O		
9	2	1	I	O	O	O	O	O		
9	2	2	like	O	O	O	O	O		
9	2	3	to	O	O	O	O	O		
9	2	4	kickstart	B-event	O	O	O	O		
9	2	5	my	I-event	O	O	O	O		
9	2	6	mornings	I-event	O	O	O	O		
9	2	7	with	I-event	O	O	O	O		
9	2	8	a	I-event	O	O	O	O		
9	2	9	refreshing	I-event	O	O	O	O		
9	2	10	shower	I-event	O	O	O	O		
9	2	11	.	O	O	O	O	O		
9	3	1	And	O	O	O	O	O		
9	3	2	how	O	O	O	O	O		
9	3	3	about	O	O	O	O	O		
9	3	4	taking	O	O	O	O	O		
9	3	5	care	O	O	O	O	O		
9	3	6	of	O	O	O	O	O		
9	3	7	your	O	O	O	O	O		
9	3	8	skin	O	O	O	O	O		
9	3	9	,	O	O	O	O	O		
9	3	10	which	O	O	O	O	O		
9	3	11	essentials	O	O	O	O	O		
9	3	12	do	O	O	O	O	O		
9	3	13	you	O	O	O	O	O		
9	3	14	use	O	O	O	O	O		
9	3	15	?	O	O	O	O	O		
9	4	1	I	O	O	O	O	O		
9	4	2	always	O	O	O	O	O		
9	4	3	make	O	O	O	O	O		
9	4	4	sure	O	O	O	O	O		
9	4	5	to	O	O	O	O	O		
9	4	6	wash	O	B-event	O	O	O		
9	4	7	my	O	I-event	O	O	O		
9	4	8	face	O	I-event	O	O	O		
9	4	9	with	O	I-event	O	O	O		
9	4	10	a	O	I-event	O	O	O		
9	4	11	gentle	O	I-event	O	O	O		
9	4	12	cleanser	O	I-event	O	O	O		
9	4	13	and	O	I-event	O	O	O		
9	4	14	apply	O	I-event	O	O	O		
9	4	15	moisturizer	O	I-event	O	O	O		
9	4	16	.	O	O	O	O	O		
9	5	1	Do	O	O	O	O	O		
9	5	2	you	O	O	O	O	O		
9	5	3	have	O	O	O	O	O		
9	5	4	a	O	O	O	O	O		
9	5	5	specific	O	O	O	O	O		
9	5	6	routine	O	O	O	O	O		
9	5	7	for	O	O	O	O	O		
9	5	8	maintaining	O	O	O	O	O		
9	5	9	the	O	O	O	O	O		
9	5	10	health	O	O	O	O	O		
9	5	11	of	O	O	O	O	O		
9	5	12	your	O	O	O	O	O		
9	5	13	hair	O	O	O	O	O		
9	5	14	?	O	O	O	O	O		
9	6	1	I	O	O	O	O	O		
9	6	2	wash	O	O	B-event	O	O		
9	6	3	my	O	O	I-event	O	O		
9	6	4	hair	O	O	I-event	O	O		
9	6	5	every	O	O	I-event	O	O		
9	6	6	few	O	O	I-event	O	O		
9	6	7	days	O	O	I-event	O	O		
9	6	8	and	O	O	I-event	O	O		
9	6	9	use	O	O	I-event	O	O		
9	6	10	a	O	O	I-event	O	O		
9	6	11	conditioning	O	O	I-event	O	O		
9	6	12	treatment	O	O	I-event	O	O		
9	6	13	once	O	O	I-event	O	O		
9	6	14	a	O	O	I-event	O	O		
9	6	15	week	O	O	I-event	O	O		
9	6	16	.	O	O	I-event	O	O		
9	7	1	What	O	O	O	O	O		
9	7	2	about	O	O	O	O	O		
9	7	3	handwashing	O	O	O	O	O		
9	7	4	,	O	O	O	O	O		
9	7	5	when	O	O	O	O	O		
9	7	6	do	O	O	O	O	O		
9	7	7	you	O	O	O	O	O		
9	7	8	usually	O	O	O	O	O		
9	7	9	do	O	O	O	O	O		
9	7	10	that	O	O	O	O	O		
9	7	11	during	O	O	O	O	O		
9	7	12	the	O	O	O	O	O		
9	7	13	day	O	O	O	O	O		
9	7	14	?	O	O	O	O	O		
9	8	1	I	O	O	O	O	O		
9	8	2	always	O	O	O	O	O		
9	8	3	wash	O	O	O	B-event	O		
9	8	4	my	O	O	O	I-event	O		
9	8	5	hands	O	O	O	I-event	O		
9	8	6	before	O	O	O	I-event	O		
9	8	7	meals	O	O	O	I-event	O		
9	8	8	and	O	O	O	I-event	O		
9	8	9	after	O	O	O	I-event	O		
9	8	10	using	O	O	O	I-event	O		
9	8	11	the	O	O	O	I-event	O		
9	8	12	restroom	O	O	O	I-event	O		
9	8	13	.	O	O	O	O	O		
9	9	1	How	O	O	O	O	O		
9	9	2	about	O	O	O	O	O		
9	9	3	taking	O	O	O	O	O		
9	9	4	care	O	O	O	O	O		
9	9	5	of	O	O	O	O	O		
9	9	6	your	O	O	O	O	O		
9	9	7	feet	O	O	O	O	O		
9	9	8	,	O	O	O	O	O		
9	9	9	do	O	O	O	O	O		
9	9	10	you	O	O	O	O	O		
9	9	11	wash	O	O	O	O	O		
9	9	12	or	O	O	O	O	O		
9	9	13	clean	O	O	O	O	O		
9	9	14	them	O	O	O	O	O		
9	9	15	regularly	O	O	O	O	O		
9	9	16	in	O	O	O	O	O		
10	1	1	How	O	O	O	O	O		
10	1	2	do	O	O	O	O	O		
10	1	3	you	O	O	O	O	O		
10	1	4	usually	O	O	O	O	O		
10	1	5	start	O	O	O	O	O		
10	1	6	your	O	O	O	O	O		
10	1	7	day	O	O	O	O	O		
10	1	8	with	O	O	O	O	O		
10	1	9	self	O	O	O	O	O		
10	1	10	-	O	O	O	O	O		
10	1	11	care	O	O	O	O	O		
10	1	12	,	O	O	O	O	O		
10	1	13	like	O	O	O	O	O		
10	1	14	washing	O	O	O	O	O		
10	1	15	your	O	O	O	O	O		
10	1	16	face	O	O	O	O	O		
10	1	17	?	O	O	O	O	O		
10	2	1	I	O	O	O	O	O		
10	2	2	wash	B-event	O	O	O	O		
10	2	3	my	I-event	O	O	O	O		
10	2	4	face	I-event	O	O	O	O		
10	2	5	every	B-time	O	O	O	O		
10	2	6	morning	I-time	O	O	O	O		
10	2	7	after	I-time	O	O	O	O		
10	2	8	waking	I-time	O	O	O	O		
10	2	9	up	I-time	O	O	O	O		
10	2	10	.	O	O	O	O	O		
10	3	1	Do	O	O	O	O	O		
10	3	2	you	O	O	O	O	O		
10	3	3	use	O	O	O	O	O		
10	3	4	any	O	O	O	O	O		
10	3	5	special	O	O	O	O	O		
10	3	6	products	O	O	O	O	O		
10	3	7	or	O	O	O	O	O		
10	3	8	just	O	O	O	O	O		
10	3	9	water	O	O	O	O	O		
10	3	10	?	O	O	O	O	O		
10	4	1	I	O	O	O	O	O		
10	4	2	use	O	O	O	O	O		
10	4	3	a	O	O	O	O	O		
10	4	4	gentle	O	O	O	O	O		
10	4	5	cleanser	O	O	O	O	O		
10	4	6	to	O	O	O	O	O		
10	4	7	wash	O	O	O	O	O		
10	4	8	my	O	O	O	O	O		
10	4	9	face	O	O	O	O	O		
10	4	10	.	O	O	O	O	O		
10	5	1	That	O	O	O	O	O		
10	5	2	sounds	O	O	O	O	O		
10	5	3	nice	O	O	O	O	O		
10	5	4	.	O	O	O	O	O		
10	5	5	How	O	O	O	O	O		
10	5	6	about	O	O	O	O	O		
10	5	7	your	O	O	O	O	O		
10	5	8	routine	O	O	O	O	O		
10	5	9	of	O	O	O	O	O		
10	5	10	washing	O	O	O	O	O		
10	5	11	your	O	O	O	O	O		
10	5	12	hair	O	O	O	O	O		
10	5	13	,	O	O	O	O	O		
10	5	14	is	O	O	O	O	O		
10	5	15	it	O	O	O	O	O		
10	5	16	once	O	O	O	O	O		
10	5	17	a	O	O	O	O	O		
10	5	18	week	O	O	O	O	O		
10	5	19	?	O	O	O	O	O		
10	6	1	I	O	O	O	O	O		
10	6	2	wash	O	B-event	O	O	O		
10	6	3	my	O	I-event	O	O	O		
10	6	4	hair	O	I-event	O	O	O		
10	6	5	twice	O	B-time	O	O	O		
10	6	6	a	O	I-time	O	O	O		
10	6	7	week	O	I-time	O	O	O		
10	6	8	.	O	O	O	O	O		
10	7	1	Do	O	O	O	O	O		
10	7	2	you	O	O	O	O	O		
10	7	3	prefer	O	O	O	O	O		
10	7	4	showers	O	O	O	O	O		
10	7	5	or	O	O	O	O	O		
10	7	6	baths	O	O	O	O	O		
10	7	7	for	O	O	O	O	O		
10	7	8	washing	O	O	O	O	O		
10	7	9	yourself	O	O	O	O	O		
10	7	10	overall	O	O	O	O	O		
10	7	11	?	O	O	O	O	O		
10	8	1	I	O	O	O	O	O		
10	8	2	prefer	O	O	O	O	O		
10	8	3	taking	O	O	B-event	O	O		
10	8	4	showers	O	O	I-event	O	O		
10	8	5	.	O	O	O	O	O		
10	9	1	Showers	O	O	O	O	O		
10	9	2	can	O	O	O	O	O		
10	9	3	be	O	O	O	O	O		
10	9	4	very	O	O	O	O	O		
10	9	5	refreshing	O	O	O	O	O		
10	9	6	.	O	O	O	O	O		
10	9	7	How	O	O	O	O	O		
10	9	8	about	O	O	O	O	O		
10	9	9	washing	O	O	O	O	O		
10	9	10	your	O	O	O	O	O		
10	9	11	feet	O	O	O	O	O		
10	9	12	,	O	O	O	O	O		
10	9	13	do	O	O	O	O	O		
10	9	14	you	O	O	O	O	O		
10	9	15	include	O	O	O	O	O		
10	9	16	that	O	O	O	O	O		
10	9	17	in	O	O	O	O	O		
10	9	18	your	O	O	O	O	O		
10	9	19	shower	O	O	O	O	O		
10	9	20	routine	O	O	O	O	O		
10	9	21	?	O	O	O	O	O		
10	10	1	Yes	O	O	O	O	O		
10	10	2	,	O	O	O	O	O		
10	10	3	I	O	O	O	O	O		
10	10	4	always	O	O	O	O	O		
10	10	5	make	O	O	O	O	O		
10	10	6	sure	O	O	O	O	O		
10	10	7	to	O	O	O	O	O		
10	10	8	wash	O	O	O	B-event	O		
10	10	9	my	O	O	O	I-event	O		
10	10	10	feet	O	O	O	I-event	O		
10	10	11	during	O	O	O	B-time	O		
10	10	12	my	O	O	O	I-time	O		
10	10	13	showers	O	O	O	I-time	O		
10	10	14	.	O	O	O	I-time	O		
11	1	1	When	O	O	O	O	O		
11	1	2	do	O	O	O	O	O		
11	1	3	you	O	O	O	O	O		
11	1	4	usually	O	O	O	O	O		
11	1	5	take	B-event	O	O	O	O		
11	1	6	a	I-event	O	O	O	O		
11	1	7	bath	I-event	O	O	O	O		
11	1	8	,	O	O	O	O	O		
11	1	9	Mrs.	O	O	O	O	O		
11	1	10	Thompson	B-participants	O	O	O	O		
11	1	11	?	O	O	O	O	O		
11	2	1	Oh	O	O	O	O	O		
11	2	2	,	O	O	O	O	O		
11	2	3	every	B-time	O	O	O	O		
11	2	4	evening	I-time	O	O	O	O		
11	2	5	before	I-time	O	O	O	O		
11	2	6	dinner	I-time	O	O	O	O		
11	2	7	.	O	O	O	O	O		
11	2	8	It	O	O	O	O	O		
11	2	9	helps	O	O	O	O	O		
11	2	10	me	O	O	O	O	O		
11	2	11	relax	O	O	O	O	O		
11	2	12	.	O	O	O	O	O		
11	3	1	How	O	O	O	O	O		
11	3	2	about	O	O	O	O	O		
11	3	3	washing	O	O	O	O	O		
11	3	4	your	O	O	O	O	O		
11	3	5	face	O	O	O	O	O		
11	3	6	and	O	O	O	O	O		
11	3	7	hands	O	O	O	O	O		
11	3	8	?	O	O	O	O	O		
11	4	1	I	O	O	O	O	O		
11	4	2	wash	O	B-event	O	O	O		
11	4	3	my	O	I-event	O	O	O		
11	4	4	face	O	I-event	O	O	O		
11	4	5	in	O	B-time	O	O	O		
11	4	6	the	O	I-time	O	O	O		
11	4	7	morning	O	I-time	O	O	O		
11	4	8	and	O	O	I-event	O	O		
11	4	9	hands	O	O	I-event	O	O		
11	4	10	after	O	O	B-time	O	O		
11	4	11	every	O	O	I-time	O	O		
11	4	12	meal	O	O	I-time	O	O		
11	4	13	.	O	O	O	O	O		
11	5	1	That	O	O	O	O	O		
11	5	2	’s	O	O	O	O	O		
11	5	3	good	O	O	O	O	O		
11	5	4	.	O	O	O	O	O		
11	5	5	Do	O	O	O	O	O		
11	5	6	you	O	O	O	O	O		
11	5	7	find	O	O	O	O	O		
11	5	8	it	O	O	O	O	O		
11	5	9	easy	O	O	O	O	O		
11	5	10	to	O	O	O	O	O		
11	5	11	wash	O	O	O	O	O		
11	5	12	your	O	O	O	O	O		
11	5	13	feet	O	O	O	O	O		
11	5	14	as	O	O	O	O	O		
11	5	15	well	O	O	O	O	O		
11	5	16	?	O	O	O	O	O		
11	6	1	Yes	O	O	O	O	O		
11	6	2	,	O	O	O	O	O		
11	6	3	I	O	O	O	O	O		
11	6	4	do	O	O	O	O	O		
11	6	5	.	O	O	O	O	O		
11	6	6	I	O	O	O	O	O		
11	6	7	use	O	O	O	O	O		
11	6	8	a	O	O	O	O	O		
11	6	9	long	O	O	O	O	O		
11	6	10	-	O	O	O	O	O		
11	6	11	handled	O	O	O	O	O		
11	6	12	brush	O	O	O	O	O		
11	6	13	to	O	O	O	O	O		
11	6	14	reach	O	O	O	O	O		
11	6	15	them	O	O	O	O	O		
11	6	16	easily	O	O	O	O	O		
11	6	17	.	O	O	O	O	O		
11	7	1	How	O	O	O	O	O		
11	7	2	often	O	O	O	O	O		
11	7	3	do	O	O	O	O	O		
11	7	4	you	O	O	O	O	O		
11	7	5	wash	O	O	O	O	O		
11	7	6	your	O	O	O	O	O		
11	7	7	hair	O	O	O	O	O		
11	7	8	?	O	O	O	O	O		
11	8	1	I	O	O	O	O	O		
11	8	2	wash	O	O	O	B-event	O		
11	8	3	my	O	O	O	I-event	O		
11	8	4	hair	O	O	O	I-event	O		
11	8	5	twice	O	O	O	B-time	O		
11	8	6	a	O	O	O	I-time	O		
11	8	7	week	O	O	O	I-time	O		
11	8	8	on	O	O	O	I-time	O		
11	8	9	Thursday	O	O	O	I-time	O		
11	8	10	and	O	O	O	I-time	O		
11	8	11	Sunday	O	O	O	I-time	O		
11	8	12	.	O	O	O	O	O		
11	9	1	That	O	O	O	O	O		
11	9	2	sounds	O	O	O	O	O		
11	9	3	like	O	O	O	O	O		
11	9	4	a	O	O	O	O	O		
11	9	5	good	O	O	O	O	O		
11	9	6	routine	O	O	O	O	O		
11	9	7	,	O	O	O	O	O		
11	9	8	Mrs.	O	O	O	O	O		
11	9	9	Thompson	O	O	O	O	O		
11	9	10	.	O	O	O	O	O		
11	9	11	Keen	O	O	O	O	O		
11	9	12	on	O	O	O	O	O		
11	9	13	staying	O	O	O	O	O		
11	9	14	clean	O	O	O	O	O		
11	9	15	!	O	O	O	O	O		
12	1	1	How	O	O	O	O	O		
12	1	2	do	O	O	O	O	O		
12	1	3	you	O	O	O	O	O		
12	1	4	usually	O	O	O	O	O		
12	1	5	start	O	O	O	O	O		
12	1	6	your	O	O	O	O	O		
12	1	7	day	O	O	O	O	O		
12	1	8	,	O	O	O	O	O		
12	1	9	making	O	O	O	O	O		
12	1	10	sure	O	O	O	O	O		
12	1	11	you	O	O	O	O	O		
12	1	12	feel	O	O	O	O	O		
12	1	13	fresh	O	O	O	O	O		
12	1	14	and	O	O	O	O	O		
12	1	15	clean	O	O	O	O	O		
12	1	16	?	O	O	O	O	O		
12	2	1	Each	B-time	O	O	O	O		
12	2	2	morning	I-time	O	O	O	O		
12	2	3	,	O	O	O	O	O		
12	2	4	I	O	O	O	O	O		
12	2	5	begin	O	O	O	O	O		
12	2	6	by	O	O	O	O	O		
12	2	7	having	B-event	O	O	O	O		
12	2	8	a	I-event	O	O	O	O		
12	2	9	warm	I-event	O	O	O	O		
12	2	10	shower	I-event	O	O	O	O		
12	2	11	to	O	O	O	O	O		
12	2	12	wake	O	O	O	O	O		
12	2	13	me	O	O	O	O	O		
12	2	14	up	O	O	O	O	O		
12	2	15	.	O	O	O	O	O		
12	3	1	And	O	O	O	O	O		
12	3	2	what	O	O	O	O	O		
12	3	3	about	O	O	O	O	O		
12	3	4	getting	O	O	O	O	O		
12	3	5	germs	O	O	O	O	O		
12	3	6	off	O	O	O	O	O		
12	3	7	your	O	O	O	O	O		
12	3	8	hands	O	O	O	O	O		
12	3	9	,	O	O	O	O	O		
12	3	10	when	O	O	O	O	O		
12	3	11	do	O	O	O	O	O		
12	3	12	you	O	O	O	O	O		
12	3	13	do	O	O	O	O	O		
12	3	14	that	O	O	O	O	O		
12	3	15	?	O	O	O	O	O		
12	4	1	I	O	O	O	O	O		
12	4	2	often	O	O	O	O	O		
12	4	3	wash	O	B-event	O	O	O		
12	4	4	my	O	I-event	O	O	O		
12	4	5	hands	O	I-event	O	O	O		
12	4	6	before	O	B-time	O	O	O		
12	4	7	mealtimes	O	I-time	O	O	O		
12	4	8	and	O	I-time	O	O	O		
12	4	9	after	O	I-time	O	O	O		
12	4	10	using	O	I-time	O	O	O		
12	4	11	the	O	I-time	O	O	O		
12	4	12	restroom	O	I-time	O	O	O		
12	4	13	.	O	O	O	O	O		
12	5	1	That	O	O	O	O	O		
12	5	2	's	O	O	O	O	O		
12	5	3	a	O	O	O	O	O		
12	5	4	good	O	O	O	O	O		
12	5	5	habit	O	O	O	O	O		
12	5	6	!	O	O	O	O	O		
12	5	7	How	O	O	O	O	O		
12	5	8	do	O	O	O	O	O		
12	5	9	you	O	O	O	O	O		
12	5	10	take	O	O	O	O	O		
12	5	11	care	O	O	O	O	O		
12	5	12	of	O	O	O	O	O		
12	5	13	your	O	O	O	O	O		
12	5	14	feet	O	O	O	O	O		
12	5	15	to	O	O	O	O	O		
12	5	16	keep	O	O	O	O	O		
12	5	17	them	O	O	O	O	O		
12	5	18	clean	O	O	O	O	O		
12	5	19	and	O	O	O	O	O		
12	5	20	healthy	O	O	O	O	O		
12	5	21	?	O	O	O	O	O		
12	6	1	I	O	O	O	O	O		
12	6	2	make	O	O	O	O	O		
12	6	3	sure	O	O	O	O	O		
12	6	4	to	O	O	O	O	O		
12	6	5	wash	O	O	B-event	O	O		
12	6	6	my	O	O	I-event	O	O		
12	6	7	feet	O	O	I-event	O	O		
12	6	8	thoroughly	O	O	I-event	O	O		
12	6	9	while	O	O	I-event	O	O		
12	6	10	showering	O	O	I-event	O	O		
12	6	11	and	O	O	I-event	O	O		
12	6	12	dry	O	O	I-event	O	O		
12	6	13	them	O	O	I-event	O	O		
12	6	14	well	O	O	I-event	O	O		
12	6	15	after	O	O	I-event	O	O		
12	6	16	.	O	O	I-event	O	O		
12	7	1	It	O	O	O	O	O		
12	7	2	sounds	O	O	O	O	O		
12	7	3	like	O	O	O	O	O		
12	7	4	you	O	O	O	O	O		
12	7	5	've	O	O	O	O	O		
12	7	6	got	O	O	O	O	O		
12	7	7	a	O	O	O	O	O		
12	7	8	routine	O	O	O	O	O		
12	7	9	down	O	O	O	O	O		
12	7	10	.	O	O	O	O	O		
12	7	11	How	O	O	O	O	O		
12	7	12	do	O	O	O	O	O		
12	7	13	you	O	O	O	O	O		
12	7	14	take	O	O	O	O	O		
12	7	15	care	O	O	O	O	O		
12	7	16	of	O	O	O	O	O		
12	7	17	your	O	O	O	O	O		
12	7	18	skin	O	O	O	O	O		
12	7	19	?	O	O	O	O	O		
12	8	1	I	O	O	O	O	O		
12	8	2	use	O	O	O	B-event	O		
12	8	3	a	O	O	O	I-event	O		
12	8	4	gentle	O	O	O	I-event	O		
12	8	5	face	O	O	O	I-event	O		
12	8	6	wash	O	O	O	I-event	O		
12	8	7	twice	O	O	O	B-time	O		
12	8	8	a	O	O	O	I-time	O		
12	8	9	day	O	O	O	I-time	O		
12	8	10	to	O	O	O	O	O		
12	8	11	keep	O	O	O	O	O		
12	8	12	my	O	O	O	O	O		
12	8	13	skin	O	O	O	O	O		
12	8	14	clean	O	O	O	O	O		
12	8	15	and	O	O	O	O	O		
13	1	1	How	O	O	O	O	O		
13	1	2	do	O	O	O	O	O		
13	1	3	you	O	O	O	O	O		
13	1	4	usually	O	O	O	O	O		
13	1	5	start	O	O	O	O	O		
13	1	6	your	O	O	O	O	O		
13	1	7	day	O	O	O	O	O		
13	1	8	,	O	O	O	O	O		
13	1	9	regarding	O	O	O	O	O		
13	1	10	self	O	O	O	O	O		
13	1	11	-	O	O	O	O	O		
13	1	12	care	O	O	O	O	O		
13	1	13	?	O	O	O	O	O		
13	2	1	In	B-time	O	O	O	O		
13	2	2	the	I-time	O	O	O	O		
13	2	3	morning	I-time	O	O	O	O		
13	2	4	,	O	O	O	O	O		
13	2	5	I	O	O	O	O	O		
13	2	6	bathe	B-event	O	O	O	O		
13	2	7	.	O	O	O	O	O		
13	2	8	How	O	O	O	O	O		
13	2	9	as	O	O	O	O	O		
13	2	10	you	O	O	O	O	O		
13	2	11	suggested	O	O	O	O	O		
13	2	12	,	O	O	O	O	O		
13	2	13	I	O	O	O	O	O		
13	2	14	start	O	O	O	O	O		
13	2	15	?	O	O	O	O	O		
13	3	1	Do	O	O	O	O	O		
13	3	2	you	O	O	O	O	O		
13	3	3	bathe	O	O	O	O	O		
13	3	4	in	O	O	O	O	O		
13	3	5	the	O	O	O	O	O		
13	3	6	tub	O	O	O	O	O		
13	3	7	or	O	O	O	O	O		
13	3	8	shower	O	O	O	O	O		
13	3	9	?	O	O	O	O	O		
13	4	1	I	O	O	O	O	O		
13	4	2	prefer	O	O	O	O	O		
13	4	3	using	O	O	O	O	O		
13	4	4	the	O	O	O	O	O		
13	4	5	shower	O	O	O	O	O		
13	4	6	for	O	O	O	O	O		
13	4	7	bathing	O	O	O	O	O		
13	4	8	.	O	O	O	O	O		
13	5	1	Sounds	O	O	O	O	O		
13	5	2	good	O	O	O	O	O		
