conversation	sent_id	token_id	token	label
13	1	11	do	O
13	1	12	n't	O
13	1	13	mind	O
13	1	14	me	O
13	1	15	asking	O
13	1	16	?	O
13	2	1	I	O
13	2	2	take	O
13	2	3	it	O
13	2	4	after	O
13	2	5	breakfast	O
13	2	6	and	O
13	2	7	then	O
13	2	8	after	O
13	2	9	dinner	O
13	2	10	.	O
13	3	1	How	O
13	3	2	is	O
13	3	3	your	O
13	3	4	morning	O
13	3	5	routine	O
13	3	6	like	O
13	3	7	?	O
13	3	8	Do	O
13	3	9	you	O
13	3	10	find	O
13	3	11	it	O
13	3	12	manageable	O
13	3	13	?	O
13	4	1	Surprisingly	O
13	4	2	,	O
13	4	3	I	O
13	4	4	still	O
13	4	5	feel	O
13	4	6	energetic	O
13	4	7	in	O
13	4	8	the	O
13	4	9	mornings	O
13	4	10	.	O
13	5	1	That	O
13	5	2	's	O
13	5	3	great	O
13	5	4	to	O
13	5	5	hear	O
13	5	6	!	O
13	5	7	How	O
13	5	8	about	O
13	5	9	showering	O
13	5	10	,	O
13	5	11	is	O
13	5	12	it	O
13	5	13	part	O
13	5	14	of	O
13	5	15	your	O
13	5	16	daily	O
13	5	17	routine	O
13	5	18	too	O
13	5	19	?	O
13	6	1	I	O
13	6	2	try	O
13	6	3	to	O
13	6	4	shower	O
13	6	5	every	O
13	6	6	morning	O
13	6	7	to	O
13	6	8	start	O
13	6	9	the	O
13	6	10	day	O
13	6	11	fresh	O
13	6	12	.	O
13	7	1	And	O
13	7	2	how	O
13	7	3	do	O
13	7	4	you	O
13	7	5	usually	O
13	7	6	manage	O
13	7	7	brushing	O
13	7	8	your	O
13	7	9	teeth	O
13	7	10	?	O
13	8	1	It	O
13	8	2	's	O
13	8	3	the	O
13	8	4	first	O
13	8	5	thing	O
13	8	6	I	O
13	8	7	do	O
13	8	8	after	O
13	8	9	waking	O
13	8	10	up	O
13	8	11	,	O
13	8	12	before	O
13	8	13	I	O
13	8	14	even	O
13	8	15	sip	O
13	8	16	water	O
13	8	17	.	O
14	1	1	How	O
14	1	2	do	O
14	1	3	you	O
14	1	4	usually	O
14	1	5	start	O
14	1	6	your	O
14	1	7	day	O
14	1	8	,	O
14	1	9	Mrs.	O
14	1	10	Johnson	O
14	1	11	?	O
14	2	1	I	O
14	2	2	start	O
14	2	3	by	O
14	2	4	washing	O
14	2	5	my	O
14	2	6	face	O
14	2	7	and	O
14	2	8	brushing	O
14	2	9	my	O
14	2	10	teeth	O
14	2	11	in	O
14	2	12	the	O
14	2	13	morning	O
14	2	14	.	O
14	3	1	Do	O
14	3	2	you	O
14	3	3	take	O
14	3	4	a	O
14	3	5	shower	O
14	3	6	daily	O
14	3	7	as	O
14	3	8	part	O
14	3	9	of	O
14	3	10	your	O
14	3	11	routine	O
14	3	12	?	O
14	4	1	Yes	O
14	4	2	,	O
14	4	3	I	O
14	4	4	take	O
14	4	5	a	O
14	4	6	shower	O
14	4	7	to	O
14	4	8	keep	O
14	4	9	myself	O
14	4	10	clean	O
14	4	11	and	O
14	4	12	fresh	O
14	4	13	every	O
14	4	14	morning	O
14	4	15	.	O
14	5	1	When	O
14	5	2	do	O
14	5	3	you	O
14	5	4	usually	O
14	5	5	have	O
14	5	6	your	O
14	5	7	meals	O
14	5	8	throughout	O
14	5	9	the	O
14	5	10	day	O
14	5	11	?	O
14	6	1	I	O
14	6	2	have	O
14	6	3	my	O
14	6	4	breakfast	O
14	6	5	at	O
14	6	6	8	O
14	6	7	am	O
14	6	8	,	O
14	6	9	lunch	O
14	6	10	at	O
14	6	11	noon	O
14	6	12	and	O
14	6	13	dinner	O
14	6	14	around	O
14	6	15	6	O
14	6	16	pm	O
14	6	17	.	O
14	7	1	How	O
14	7	2	do	O
14	7	3	you	O
14	7	4	ensure	O
14	7	5	you	O
14	7	6	stay	O
14	7	7	hydrated	O
14	7	8	during	O
14	7	9	the	O
14	7	10	day	O
14	7	11	?	O
14	8	1	I	O
14	8	2	make	O
14	8	3	sure	O
14	8	4	to	O
14	8	5	drink	O
14	8	6	water	O
14	8	7	regularly	O
14	8	8	and	O
14	8	9	sometimes	O
14	8	10	have	O
14	8	11	a	O
14	8	12	cup	O
14	8	13	of	O
14	8	14	tea	O
14	8	15	.	O
14	9	1	Do	O
14	9	2	you	O
14	9	3	find	O
14	9	4	taking	O
14	9	5	care	O
14	9	6	of	O
14	9	7	yourself	O
14	9	8	important	O
14	9	9	for	O
14	9	10	your	O
14	9	11	overall	O
14	9	12	well	O
14	9	13	-	O
14	9	14	being	O
14	9	15	?	O
14	10	1	Yes	O
14	10	2	,	O
14	10	3	it	O
14	10	4	makes	O
14	10	5	me	O
14	10	6	feel	O
14	10	7	good	O
15	1	1	How	O
15	1	2	are	O
15	1	3	you	O
15	1	4	feeling	O
15	1	5	today	O
15	1	6	?	O
15	2	1	Not	O
15	2	2	bad	O
15	2	3	,	O
15	2	4	just	O
15	2	5	a	O
15	2	6	bit	O
15	2	7	tired	O
15	2	8	.	O
15	3	1	When	O
15	3	2	do	O
15	3	3	you	O
15	3	4	typically	O
15	3	5	start	O
15	3	6	your	O
15	3	7	daily	O
15	3	8	self	O
15	3	9	-	O
15	3	10	care	O
15	3	11	routine	O
15	3	12	?	O
15	4	1	I	O
15	4	2	usually	O
15	4	3	start	O
15	4	4	in	O
15	4	5	the	O
15	4	6	morning	O
15	4	7	after	O
15	4	8	breakfast	O
15	4	9	.	O
15	5	1	How	O
15	5	2	do	O
15	5	3	you	O
15	5	4	ensure	O
15	5	5	you	O
15	5	6	're	O
15	5	7	comfortable	O
15	5	8	while	O
15	5	9	bathing	O
15	5	10	?	O
15	6	1	I	O
15	6	2	use	O
15	6	3	a	O
15	6	4	shower	O
15	6	5	chair	O
15	6	6	for	O
15	6	7	support	O
15	6	8	.	O
15	7	1	When	O
15	7	2	do	O
15	7	3	you	O
15	7	4	typically	O
15	7	5	take	O
15	7	6	care	O
15	7	7	of	O
15	7	8	toileting	O
15	7	9	needs	O
15	7	10	during	O
15	7	11	the	O
15	7	12	day	O
15	7	13	?	O
15	8	1	I	O
15	8	2	usually	O
15	8	3	go	O
15	8	4	before	O
15	8	5	bed	O
15	8	6	and	O
15	8	7	after	O
15	8	8	waking	O
15	8	9	up	O
15	8	10	.	O
15	9	1	Do	O
15	9	2	you	O
15	9	3	have	O
15	9	4	any	O
15	9	5	strategies	O
15	9	6	for	O
15	9	7	dressing	O
15	9	8	or	O
15	9	9	grooming	O
15	9	10	to	O
15	9	11	make	O
15	9	12	things	O
15	9	13	easier	O
15	9	14	for	O
15	9	15	yourself	O
15	9	16	?	O
15	10	1	Yes	O
15	10	2	,	O
15	10	3	I	O
15	10	4	lay	O
15	10	5	out	O
15	10	6	my	O
15	10	7	clothes	O
15	10	8	beforehand	O
15	10	9	and	O
15	10	10	use	O
15	10	11	adaptive	O
15	10	12	devices	O
15	10	13	like	O
15	10	14	a	O
15	10	15	dressing	O
15	10	16	stick	O
15	10	17	.	O
16	1	1	How	O
16	1	2	do	O
16	1	3	you	O
16	1	4	like	O
16	1	5	to	O
16	1	6	start	O
16	1	7	your	O
16	1	8	mornings	O
16	1	9	,	O
16	1	10	maybe	O
16	1	11	after	O
16	1	12	your	O
16	1	13	first	O
16	1	14	cup	O
16	1	15	of	O
16	1	16	tea	O
16	1	17	?	O
16	2	1	Oh	O
16	2	2	,	O
16	2	3	I	O
16	2	4	always	O
16	2	5	make	O
16	2	6	sure	O
16	2	7	to	O
16	2	8	brush	O
16	2	9	my	O
16	2	10	teeth	O
16	2	11	and	O
16	2	12	wash	O
16	2	13	my	O
16	2	14	face	O
16	2	15	when	O
16	2	16	I	O
16	2	17	wake	O
16	2	18	up	O
16	2	19	.	O
16	3	1	And	O
16	3	2	what	O
16	3	3	about	O
16	3	4	that	O
16	3	5	midday	O
16	3	6	pick	O
16	3	7	-	O
16	3	8	me	O
16	3	9	-	O
16	3	10	up	O
16	3	11	,	O
16	3	12	when	O
16	3	13	do	O
16	3	14	you	O
16	3	15	usually	O
16	3	16	eat	O
16	3	17	lunch	O
16	3	18	?	O
16	4	1	I	O
16	4	2	usually	O
16	4	3	have	O
16	4	4	a	O
16	4	5	light	O
16	4	6	snack	O
16	4	7	around	O
16	4	8	noon	O
16	4	9	.	O
16	4	10	Nothing	O
16	4	11	too	O
16	4	12	heavy	O
16	4	13	.	O
16	5	1	I	O
16	5	2	know	O
16	5	3	staying	O
16	5	4	hydrated	O
16	5	5	is	O
16	5	6	important	O
16	5	7	.	O
16	5	8	When	O
16	5	9	do	O
16	5	10	you	O
16	5	11	typically	O
16	5	12	remember	O
16	5	13	to	O
16	5	14	drink	O
16	5	15	water	O
16	5	16	throughout	O
16	5	17	the	O
16	5	18	day	O
16	5	19	?	O
16	6	1	I	O
16	6	2	make	O
16	6	3	sure	O
16	6	4	to	O
16	6	5	drink	O
16	6	6	a	O
16	6	7	glass	O
16	6	8	of	O
16	6	9	water	O
16	6	10	with	O
16	6	11	every	O
16	6	12	meal	O
16	6	13	and	O
16	6	14	in	O
16	6	15	between	O
16	6	16	meals	O
16	6	17	too	O
16	6	18	.	O
16	7	1	What	O
16	7	2	about	O
16	7	3	getting	O
16	7	4	ready	O
16	7	5	to	O
16	7	6	relax	O
16	7	7	for	O
16	7	8	bedtime	O
16	7	9	?	O
16	7	10	How	O
16	7	11	do	O
16	7	12	you	O
16	7	13	wind	O
16	7	14	down	O
16	7	15	for	O
16	7	16	the	O
16	7	17	night	O
16	7	18	?	O
16	8	1	I	O
16	8	2	like	O
16	8	3	to	O
16	8	4	take	O
16	8	5	a	O
16	8	6	warm	O
16	8	7	shower	O
16	8	8	before	O
16	8	9	getting	O
16	8	10	cozy	O
16	8	11	in	O
16	8	12	my	O
16	8	13	paj	O
17	1	1	How	O
17	1	2	are	O
17	1	3	you	O
17	1	4	feeling	O
17	1	5	today	O
17	1	6	?	O
17	2	1	I	O
17	2	2	'm	O
17	2	3	doing	O
17	2	4	okay	O
17	2	5	.	O
17	2	6	It	O
17	2	7	's	O
17	2	8	getting	O
17	2	9	harder	O
17	2	10	to	O
17	2	11	reach	O
17	2	12	to	O
17	2	13	pick	O
17	2	14	things	O
17	2	15	up	O
17	2	16	from	O
17	2	17	the	O
17	2	18	floor	O
17	2	19	.	O
17	3	1	Do	O
17	3	2	you	O
17	3	3	need	O
17	3	4	help	O
17	3	5	with	O
17	3	6	that	O
17	3	7	to	O
17	3	8	avoid	O
17	3	9	strain	O
17	3	10	?	O
17	4	1	No	O
17	4	2	,	O
17	4	3	not	O
17	4	4	usually	O
17	4	5	.	O
17	4	6	But	O
17	4	7	there	O
17	4	8	are	O
17	4	9	mornings	O
17	4	10	I	O
17	4	11	find	O
17	4	12	it	O
17	4	13	challenging	O
17	4	14	just	O
17	4	15	after	O
17	4	16	getting	O
17	4	17	up	O
17	4	18	.	O
17	5	1	When	O
17	5	2	does	O
17	5	3	that	O
17	5	4	happen	O
17	5	5	?	O
17	6	1	Usually	O
17	6	2	after	O
17	6	3	a	O
17	6	4	night	O
17	6	5	of	O
17	6	6	poor	O
17	6	7	sleep	O
17	6	8	due	O
17	6	9	to	O
17	6	10	discomfort	O
17	6	11	from	O
17	6	12	a	O
17	6	13	stiff	O
17	6	14	knee	O
17	6	15	.	O
17	7	1	Perhaps	O
17	7	2	some	O
17	7	3	gentle	O
17	7	4	knee	O
17	7	5	stretches	O
17	7	6	in	O
17	7	7	the	O
17	7	8	morning	O
17	7	9	could	O
17	7	10	help	O
17	7	11	.	O
17	8	1	That	O
17	8	2	's	O
17	8	3	a	O
17	8	4	good	O
17	8	5	idea	O
17	8	6	.	O
17	8	7	I	O
17	8	8	will	O
17	8	9	give	O
17	8	10	it	O
17	8	11	a	O
17	8	12	try	O
17	8	13	tomorrow	O
17	8	14	morning	O
17	8	15	.	O
17	9	1	Let	O
17	9	2	me	O
17	9	3	know	O
17	9	4	if	O
17	9	5	you	O
17	9	6	need	O
17	9	7	any	O
17	9	8	assistance	O
17	9	9	with	O
17	9	10	it	O
17	9	11	.	O
18	1	1	How	O
18	1	2	are	O
18	1	3	you	O
18	1	4	feeling	O
18	1	5	,	O
18	1	6	taking	O
18	1	7	care	O
18	1	8	of	O
18	1	9	yourself	O
18	1	10	every	O
18	1	11	day	O
18	1	12	?	O
18	2	1	I	O
18	2	2	usually	O
18	2	3	get	O
18	2	4	up	O
18	2	5	early	O
18	2	6	to	O
18	2	7	shower	O
18	2	8	and	O
18	2	9	make	O
18	2	10	breakfast	O
18	2	11	.	O
18	3	1	How	O
18	3	2	are	O
18	3	3	you	O
18	3	4	doing	O
18	3	5	with	O
18	3	6	toileting	O
18	3	7	and	O
18	3	8	cleaning	O
18	3	9	up	O
18	3	10	afterward	O
18	3	11	?	O
18	4	1	I	O
18	4	2	manage	O
18	4	3	with	O
18	4	4	the	O
18	4	5	help	O
18	4	6	of	O
18	4	7	grab	O
18	4	8	bars	O
18	4	9	and	O
18	4	10	a	O
18	4	11	raised	O
18	4	12	toilet	O
18	4	13	seat	O
18	4	14	.	O
18	5	1	How	O
18	5	2	about	O
18	5	3	your	O
18	5	4	meals	O
18	5	5	throughout	O
18	5	6	the	O
18	5	7	day	O
18	5	8	?	O
18	6	1	I	O
18	6	2	prepare	O
18	6	3	simple	O
18	6	4	dishes	O
18	6	5	,	O
18	6	6	and	O
18	6	7	my	O
18	6	8	caregiver	O
18	6	9	helps	O
18	6	10	with	O
18	6	11	cutting	O
18	6	12	food	O
18	6	13	.	O
18	7	1	Do	O
18	7	2	you	O
18	7	3	have	O
18	7	4	a	O
18	7	5	routine	O
18	7	6	for	O
18	7	7	taking	O
18	7	8	your	O
18	7	9	medications	O
18	7	10	?	O
18	8	1	Yes	O
18	8	2	,	O
18	8	3	I	O
18	8	4	take	O
18	8	5	them	O
18	8	6	after	O
18	8	7	breakfast	O
18	8	8	and	O
18	8	9	before	O
18	8	10	going	O
18	8	11	to	O
18	8	12	bed	O
18	8	13	.	O
18	9	1	How	O
18	9	2	is	O
18	9	3	your	O
18	9	4	sleep	O
18	9	5	and	O
18	9	6	rest	O
18	9	7	schedule	O
18	9	8	?	O
18	10	1	I	O
18	10	2	usually	O
18	10	3	take	O
18	10	4	short	O
18	10	5	naps	O
18	10	6	in	O
18	10	7	the	O
18	10	8	afternoon	O
18	10	9	and	O
18	10	10	sleep	O
18	10	11	well	O
18	10	12	at	O
18	10	13	night	O
18	10	14	.	O
18	11	1	How	O
18	11	2	do	O
18	11	3	you	O
18	11	4	manage	O
18	11	5	your	O
18	11	6	daily	O
18	11	7	tasks	O
18	11	8	and	O
18	11	9	activities	O
18	11	10	now	O
18	11	11	?	O
19	1	1	How	O
19	1	2	do	O
19	1	3	you	O
19	1	4	usually	O
19	1	5	go	O
19	1	6	about	O
19	1	7	your	O
19	1	8	morning	O
19	1	9	routine	O
19	1	10	,	O
19	1	11	getting	O
19	1	12	ready	O
19	1	13	for	O
19	1	14	the	O
19	1	15	day	O
19	1	16	?	O
19	2	1	I	O
19	2	2	start	O
19	2	3	with	O
19	2	4	getting	O
19	2	5	out	O
19	2	6	of	O
19	2	7	bed	O
19	2	8	,	O
19	2	9	then	O
19	2	10	brush	O
19	2	11	my	O
19	2	12	teeth	O
19	2	13	and	O
19	2	14	wash	O
19	2	15	my	O
19	2	16	face	O
19	2	17	.	O
19	3	1	And	O
19	3	2	after	O
19	3	3	that	O
19	3	4	,	O
19	3	5	do	O
19	3	6	you	O
19	3	7	have	O
19	3	8	a	O
19	3	9	specific	O
19	3	10	breakfast	O
19	3	11	routine	O
19	3	12	you	O
19	3	13	follow	O
19	3	14	?	O
19	4	1	Yes	O
19	4	2	,	O
19	4	3	I	O
19	4	4	usually	O
19	4	5	have	O
19	4	6	a	O
19	4	7	cup	O
19	4	8	of	O
19	4	9	tea	O
19	4	10	,	O
19	4	11	toast	O
19	4	12	,	O
19	4	13	and	O
19	4	14	some	O
19	4	15	fruits	O
19	4	16	for	O
19	4	17	breakfast	O
19	4	18	.	O
19	5	1	When	O
19	5	2	do	O
19	5	3	you	O
19	5	4	usually	O
19	5	5	take	O
19	5	6	a	O
19	5	7	shower	O
19	5	8	during	O
19	5	9	the	O
19	5	10	day	O
19	5	11	?	O
19	6	1	I	O
19	6	2	prefer	O
19	6	3	to	O
19	6	4	take	O
19	6	5	a	O
19	6	6	shower	O
19	6	7	in	O
19	6	8	the	O
19	6	9	evening	O
19	6	10	before	O
19	6	11	going	O
19	6	12	to	O
19	6	13	bed	O
19	6	14	.	O
19	7	1	How	O
19	7	2	about	O
19	7	3	making	O
19	7	4	sure	O
19	7	5	you	O
19	7	6	stay	O
19	7	7	hydrated	O
19	7	8	throughout	O
19	7	9	the	O
19	7	10	day	O
19	7	11	?	O
19	8	1	I	O
19	8	2	keep	O
19	8	3	a	O
19	8	4	water	O
19	8	5	bottle	O
19	8	6	with	O
19	8	7	me	O
19	8	8	all	O
19	8	9	the	O
19	8	10	time	O
19	8	11	to	O
19	8	12	drink	O
19	8	13	water	O
19	8	14	frequently	O
19	8	15	.	O
19	9	1	Do	O
19	9	2	you	O
19	9	3	have	O
19	9	4	a	O
19	9	5	particular	O
19	9	6	time	O
19	9	7	for	O
19	9	8	taking	O
19	9	9	your	O
19	9	10	medication	O
19	9	11	or	O
19	9	12	any	O
19	9	13	other	O
19	9	14	health	O
19	9	15	routines	O
19	9	16	?	O
20	1	1	Do	O
20	1	2	you	O
20	1	3	have	O
20	1	4	a	O
20	1	5	specific	O
20	1	6	time	O
20	1	7	for	O
20	1	8	your	O
20	1	9	morning	O
20	1	10	routine	O
20	1	11	every	O
20	1	12	day	O
20	1	13	?	O
20	2	1	Yes	O
20	2	2	,	O
20	2	3	I	O
20	2	4	usually	O
20	2	5	wash	O
20	2	6	and	O
20	2	7	bathe	O
20	2	8	in	O
20	2	9	the	O
20	2	10	morning	O
20	2	11	after	O
20	2	12	waking	O
20	2	13	up	O
20	2	14	.	O
20	3	1	How	O
20	3	2	about	O
20	3	3	taking	O
20	3	4	care	O
20	3	5	of	O
20	3	6	your	O
20	3	7	teeth	O
20	3	8	?	O
20	4	1	I	O
20	4	2	brush	O
20	4	3	my	O
20	4	4	teeth	O
20	4	5	twice	O
20	4	6	a	O
20	4	7	day	O
20	4	8	,	O
20	4	9	after	O
20	4	10	breakfast	O
20	4	11	and	O
20	4	12	before	O
20	4	13	bed	O
20	4	14	.	O
20	5	1	How	O
20	5	2	do	O
20	5	3	you	O
20	5	4	ensure	O
20	5	5	you	O
20	5	6	have	O
20	5	7	healthy	O
20	5	8	meals	O
20	5	9	throughout	O
20	5	10	the	O
20	5	11	day	O
20	5	12	?	O
20	6	1	I	O
20	6	2	make	O
20	6	3	sure	O
20	6	4	to	O
20	6	5	have	O
20	6	6	balanced	O
20	6	7	meals	O
20	6	8	with	O
20	6	9	fruits	O
20	6	10	and	O
20	6	11	vegetables	O
20	6	12	.	O
20	7	1	What	O
20	7	2	about	O
20	7	3	getting	O
20	7	4	some	O
20	7	5	fresh	O
20	7	6	air	O
20	7	7	and	O
20	7	8	exercise	O
20	7	9	?	O
20	8	1	I	O
20	8	2	take	O
20	8	3	short	O
20	8	4	walks	O
20	8	5	in	O
20	8	6	the	O
20	8	7	garden	O
20	8	8	every	O
20	8	9	evening	O
20	8	10	for	O
20	8	11	some	O
20	8	12	exercise	O
20	8	13	.	O
20	9	1	That	O
20	9	2	sounds	O
20	9	3	great	O
20	9	4	for	O
20	9	5	your	O
20	9	6	wellbeing	O
20	9	7	.	O
20	9	8	Do	O
20	9	9	you	O
20	9	10	feel	O
20	9	11	these	O
20	9	12	routines	O
20	9	13	help	O
20	9	14	you	O
20	9	15	feel	O
20	9	16	better	O
20	9	17	overall	O
20	9	18	?	O
20	10	1	Definitely	O
20	10	2	,	O
20	10	3	they	O
20	10	4	keep	O
20	10	5	me	O
20	10	6	energetic	O
20	10	7	and	O
20	10	8	healthy	O
20	10	9	.	O
21	1	1	How	O
21	1	2	have	O
21	1	3	you	O
21	1	4	been	O
21	1	5	feeling	O
21	1	6	lately	O
21	1	7	with	O
21	1	8	your	O
21	1	9	daily	O
21	1	10	self	O
21	1	11	-	O
21	1	12	care	O
21	1	13	routine	O
21	1	14	?	O
21	2	1	I	O
21	2	2	've	O
21	2	3	been	O
21	2	4	managing	O
21	2	5	well	O
21	2	6	most	O
21	2	7	days	O
21	2	8	,	O
21	2	9	but	O
21	2	10	sometimes	O
21	2	11	I	O
21	2	12	struggle	O
21	2	13	with	O
21	2	14	toileting	O
21	2	15	.	O
21	3	1	When	O
21	3	2	do	O
21	3	3	you	O
21	3	4	usually	O
21	3	5	face	O
21	3	6	difficulties	O
21	3	7	with	O
21	3	8	toileting	O
21	3	9	?	O
21	4	1	It	O
21	4	2	's	O
21	4	3	mostly	O
21	4	4	in	O
21	4	5	the	O
21	4	6	mornings	O
21	4	7	,	O
21	4	8	when	O
21	4	9	my	O
21	4	10	joints	O
21	4	11	are	O
21	4	12	more	O
21	4	13	stiff	O
21	4	14	.	O
21	5	1	Have	O
21	5	2	you	O
21	5	3	considered	O
21	5	4	any	O
21	5	5	assistive	O
21	5	6	devices	O
21	5	7	or	O
21	5	8	techniques	O
21	5	9	to	O
21	5	10	help	O
21	5	11	with	O
21	5	12	that	O
21	5	13	?	O
21	6	1	Yes	O
21	6	2	,	O
21	6	3	I	O
21	6	4	started	O
21	6	5	using	O
21	6	6	a	O
21	6	7	raised	O
21	6	8	toilet	O
21	6	9	seat	O
21	6	10	recently	O
21	6	11	,	O
21	6	12	and	O
21	6	13	it	O
21	6	14	's	O
21	6	15	been	O
21	6	16	helpful	O
21	6	17	.	O
21	7	1	That	O
21	7	2	's	O
21	7	3	good	O
21	7	4	to	O
21	7	5	hear	O
21	7	6	.	O
21	7	7	Is	O
21	7	8	there	O
21	7	9	anything	O
21	7	10	else	O
21	7	11	you	O
21	7	12	think	O
21	7	13	might	O
21	7	14	make	O
21	7	15	it	O
21	7	16	easier	O
21	7	17	for	O
21	7	18	you	O
21	7	19	?	O
21	8	1	Some	O
21	8	2	grab	O
21	8	3	bars	O
21	8	4	in	O
21	8	5	the	O
21	8	6	bathroom	O
21	8	7	would	O
21	8	8	be	O
21	8	9	great	O
21	8	10	for	O
21	8	11	more	O
21	8	12	stability	O
21	8	13	.	O
21	9	1	I	O
21	9	2	think	O
21	9	3	that	O
21	9	4	's	O
21	9	5	a	O
21	9	6	good	O
21	9	7	idea	O
21	9	8	.	O
21	9	9	Let	O
21	9	10	's	O
21	9	11	look	O
21	9	12	into	O
21	9	13	getting	O
21	9	14	those	O
21	9	15	installed	O
22	1	1	How	O
22	1	2	do	O
22	1	3	you	O
22	1	4	typically	O
22	1	5	start	O
22	1	6	your	O
22	1	7	day	O
22	1	8	?	O
22	2	1	I	O
22	2	2	wash	O
22	2	3	my	O
22	2	4	face	O
22	2	5	and	O
22	2	6	brush	O
22	2	7	my	O
22	2	8	teeth	O
22	2	9	first	O
22	2	10	thing	O
22	2	11	in	O
22	2	12	the	O
22	2	13	morning	O
22	2	14	.	O
22	3	1	Do	O
22	3	2	you	O
22	3	3	have	O
22	3	4	a	O
22	3	5	specific	O
22	3	6	routine	O
22	3	7	for	O
22	3	8	getting	O
22	3	9	dressed	O
22	3	10	?	O
22	4	1	Yes	O
22	4	2	,	O
22	4	3	I	O
22	4	4	usually	O
22	4	5	pick	O
22	4	6	out	O
22	4	7	my	O
22	4	8	clothes	O
22	4	9	the	O
22	4	10	night	O
22	4	11	before	O
22	4	12	to	O
22	4	13	save	O
22	4	14	time	O
22	4	15	in	O
22	4	16	the	O
22	4	17	morning	O
22	4	18	.	O
22	5	1	When	O
22	5	2	do	O
22	5	3	you	O
22	5	4	usually	O
22	5	5	eat	O
22	5	6	your	O
22	5	7	meals	O
22	5	8	?	O
22	6	1	I	O
22	6	2	have	O
22	6	3	breakfast	O
22	6	4	at	O
22	6	5	8	O
22	6	6	am	O
22	6	7	,	O
22	6	8	lunch	O
22	6	9	at	O
22	6	10	noon	O
22	6	11	,	O
22	6	12	and	O
22	6	13	dinner	O
22	6	14	by	O
22	6	15	6	O
22	6	16	pm	O
22	6	17	.	O
22	7	1	How	O
22	7	2	do	O
22	7	3	you	O
22	7	4	manage	O
22	7	5	taking	O
22	7	6	medication	O
22	7	7	?	O
22	8	1	I	O
22	8	2	set	O
22	8	3	alarms	O
22	8	4	on	O
22	8	5	my	O
22	8	6	phone	O
22	8	7	so	O
22	8	8	I	O
22	8	9	never	O
22	8	10	miss	O
22	8	11	a	O
22	8	12	dose	O
22	8	13	.	O
22	9	1	What	O
22	9	2	about	O
22	9	3	staying	O
22	9	4	active	O
22	9	5	?	O
22	9	6	Do	O
22	9	7	you	O
22	9	8	exercise	O
22	9	9	regularly	O
22	9	10	?	O
22	10	1	I	O
22	10	2	go	O
22	10	3	for	O
22	10	4	a	O
22	10	5	walk	O
22	10	6	in	O
22	10	7	the	O
22	10	8	park	O
22	10	9	every	O
22	10	10	evening	O
22	10	11	to	O
22	10	12	stay	O
22	10	13	active	O
22	10	14	and	O
22	10	15	enjoy	O
22	10	16	fresh	O
22	10	17	air	O
22	10	18	.	O
23	1	1	How	O
23	1	2	was	O
23	1	3	your	O
23	1	4	morning	O
23	1	5	routine	O
23	1	6	today	O
23	1	7	?	O
23	2	1	Oh	O
23	2	2	,	O
23	2	3	it	O
23	2	4	was	O
23	2	5	quite	O
23	2	6	good	O
23	2	7	.	O
23	2	8	I	O
23	2	9	had	O
23	2	10	my	O
23	2	11	breakfast	O
23	2	12	and	O
23	2	13	took	O
23	2	14	my	O
23	2	15	medication	O
23	2	16	.	O
23	3	1	When	O
23	3	2	do	O
23	3	3	you	O
23	3	4	usually	O
23	3	5	do	O
23	3	6	your	O
23	3	7	morning	O
23	3	8	toileting	O
23	3	9	routine	O
23	3	10	?	O
23	4	1	I	O
23	4	2	go	O
23	4	3	to	O
23	4	4	the	O
23	4	5	bathroom	O
23	4	6	right	O
23	4	7	after	O
23	4	8	breakfast	O
23	4	9	to	O
23	4	10	freshen	O
23	4	11	up	O
23	4	12	.	O
23	5	1	What	O
23	5	2	about	O
23	5	3	cleaning	O
23	5	4	menstruation	O
23	5	5	?	O
23	5	6	When	O
23	5	7	do	O
23	5	8	you	O
23	5	9	manage	O
23	5	10	that	O
23	5	11	?	O
23	6	1	Once	O
23	6	2	a	O
23	6	3	month	O
23	6	4	,	O
23	6	5	I	O
23	6	6	make	O
23	6	7	sure	O
23	6	8	to	O
23	6	9	change	O
23	6	10	and	O
23	6	11	keep	O
23	6	12	myself	O
23	6	13	clean	O
23	6	14	.	O
23	7	1	How	O
23	7	2	do	O
23	7	3	you	O
23	7	4	ensure	O
23	7	5	you	O
23	7	6	're	O
23	7	7	drinking	O
23	7	8	enough	O
23	7	9	water	O
23	7	10	throughout	O
23	7	11	the	O
23	7	12	day	O
23	7	13	?	O
23	8	1	I	O
23	8	2	always	O
23	8	3	have	O
23	8	4	a	O
23	8	5	bottle	O
23	8	6	of	O
23	8	7	water	O
23	8	8	with	O
23	8	9	me	O
23	8	10	and	O
23	8	11	sip	O
23	8	12	on	O
23	8	13	it	O
23	8	14	regularly	O
23	8	15	.	O
23	9	1	That	O
23	9	2	's	O
23	9	3	good	O
23	9	4	!	O
23	9	5	And	O
23	9	6	when	O
23	9	7	do	O
23	9	8	you	O
23	9	9	usually	O
23	9	10	get	O
23	9	11	ready	O
23	9	12	for	O
23	9	13	bed	O
23	9	14	?	O
23	10	1	I	O
23	10	2	start	O
23	10	3	my	O
23	10	4	bedtime	O
23	10	5	routine	O
23	10	6	around	O
23	10	7	9	O
23	10	8	p.m.	O
23	10	9	-	O
23	10	10	brushing	O
23	10	11	my	O
23	10	12	teeth	O
24	1	1	When	O
24	1	2	do	O
